Time,Front Right,Front Left,Rear Right,Rear Left
1700258251.989205,3.1707234382629395,3.1334831714630127,2.9733569622039795,2.856411933898926
1700258252.6870506,3.093602418899536,3.253476858139038,3.0038461685180664,2.8774960041046143
1700258253.3862484,2.765389919281006,3.0352284908294678,3.0769193172454834,3.151400089263916
1700258254.087322,2.7781903743743896,2.6442043781280518,3.306608200073242,3.500643491744995
1700258254.7876413,2.3572211265563965,2.0954980850219727,3.3415439128875732,3.680690288543701
1700258255.4879625,2.4183647632598877,2.5016448497772217,3.2883877754211426,3.4084789752960205
1700258256.1882832,2.282423257827759,2.2024877071380615,3.353431463241577,3.5024867057800293
1700258256.8887634,2.1918821334838867,2.3521971702575684,3.2410476207733154,3.8884968757629395
1700258257.5901475,2.4149274826049805,2.1831581592559814,3.4283599853515625,3.4996564388275146
1700258258.2911692,2.3395743370056152,2.344154119491577,3.372483491897583,3.6893489360809326
1700258258.9918065,2.2323648929595947,2.2534022331237793,3.372899293899536,3.4044370651245117
1700258259.692681,2.2522165775299072,2.200096845626831,3.3190767765045166,3.7712323665618896
1700258260.3983111,2.1695396900177,2.2077202796936035,3.3844807147979736,3.763507604598999
1700258261.0708408,2.354494333267212,2.0044069290161133,3.45174503326416,3.3824079036712646
1700258261.7412055,2.118504524230957,2.3914263248443604,3.289323091506958,3.7892258167266846
1700258262.4108598,2.3079464435577393,1.9330981969833374,3.3189313411712646,3.8683652877807617
1700258263.0808601,2.522367477416992,2.2446138858795166,3.351926326751709,3.8162505626678467
1700258263.7512188,2.37772274017334,2.084088087081909,3.3774049282073975,3.630369186401367
1700258264.421074,2.400019645690918,2.123804807662964,3.3320512771606445,3.587064743041992
1700258265.0912454,2.2869820594787598,2.1177542209625244,3.349240303039551,3.798766613006592
1700258265.790581,2.097715139389038,2.0545711517333984,3.427724599838257,3.7703046798706055
1700258266.4942825,2.254732131958008,2.156238317489624,3.385554075241089,3.482393503189087
1700258267.1897354,2.3190739154815674,2.125490188598633,3.367187976837158,3.5172698497772217
1700258267.8892958,2.0387380123138428,2.2755892276763916,3.3360326290130615,3.377779960632324
1700258268.5903513,2.041640043258667,2.2170586585998535,3.4191362857818604,3.7539334297180176
1700258269.2616503,1.9958198070526123,2.0576469898223877,3.472987174987793,3.6533102989196777
1700258269.9326603,2.2871387004852295,2.2895383834838867,3.4072537422180176,3.597139835357666
1700258270.6033833,2.120917797088623,2.090244770050049,3.412989616394043,3.5736424922943115
1700258271.2735593,2.3277077674865723,2.2472665309906006,3.3355255126953125,3.7180898189544678
1700258271.943761,2.585158109664917,2.1253926753997803,3.2911860942840576,3.5562968254089355
1700258272.6149476,2.9454119205474854,2.483086347579956,3.127870559692383,3.398163318634033
1700258273.2848644,3.1249477863311768,2.493272304534912,3.2425899505615234,3.2998509407043457
1700258273.9839752,2.9613916873931885,2.6068787574768066,3.0964622497558594,3.322622776031494
1700258274.685392,3.0781543254852295,2.821913003921509,3.080711841583252,3.2690889835357666
1700258275.3873813,3.05003023147583,2.8255488872528076,3.085137367248535,3.187241315841675
1700258276.0857434,3.009659767150879,2.8486082553863525,3.085627317428589,3.181137800216675
1700258276.7838144,3.0079448223114014,2.849724769592285,3.0858962535858154,3.181124210357666
1700258277.485045,3.009289503097534,2.850708246231079,3.085756778717041,3.1794795989990234
1700258278.1880875,3.008918285369873,2.850898265838623,3.0842738151550293,3.1770761013031006
