Time,Front Right,Front Left,Rear Right,Rear Left
1697315208.2012312,2.5710768699645996,4.406675815582275,2.8708102703094482,4.120928764343262
1697315208.2966816,2.5714669227600098,4.407801151275635,2.8706953525543213,4.178094863891602
1697315208.378357,2.5715742111206055,4.40315580368042,2.870706558227539,4.161702632904053
1697315208.459538,2.571734666824341,4.402933597564697,2.870776891708374,4.162047863006592
1697315208.5405471,2.5716779232025146,4.3956990242004395,2.8706250190734863,4.194802284240723
1697315208.6217759,2.5716729164123535,4.299671173095703,2.8707275390625,4.243144512176514
1697315208.7026913,2.5716161727905273,4.322810649871826,2.870722532272339,4.158794403076172
1697315208.7835894,2.57167911529541,4.358788967132568,2.870617628097534,4.2146711349487305
1697315208.8643122,2.571632146835327,4.380199909210205,2.8707706928253174,4.156052112579346
1697315208.9456918,2.5715508460998535,4.387373447418213,2.8707275390625,4.189863681793213
1697315209.0272393,2.5715408325195312,4.390832901000977,2.870779275894165,4.188872814178467
1697315209.1079645,2.571377992630005,4.394697189331055,2.8708817958831787,4.1052632331848145
1697315209.1888678,2.5713002681732178,4.393647193908691,2.870844602584839,4.125010013580322
1697315209.2701159,2.5712311267852783,4.394198417663574,2.870779275894165,4.255102157592773
1697315209.3511186,2.571180582046509,4.395953178405762,2.870774269104004,4.159534931182861
1697315209.432139,2.5711510181427,4.395839691162109,2.8705904483795166,4.1504693031311035
1697315209.5131562,2.5713236331939697,4.394996643066406,2.8707003593444824,4.1896586418151855
1697315209.5946867,2.5713188648223877,4.395483016967773,2.8706533908843994,4.154835224151611
1697315209.6759038,2.5711004734039307,4.397298812866211,2.8705646991729736,4.21301794052124
1697315209.756896,2.570941209793091,4.399598598480225,2.8705708980560303,4.273860454559326
1697315209.8374918,2.5707437992095947,4.403130054473877,2.8706510066986084,4.2850422859191895
1697315209.9185078,2.5706982612609863,4.408423900604248,2.8706350326538086,4.240212917327881
1697315209.999559,2.5706660747528076,4.410242557525635,2.8708460330963135,4.137326717376709
1697315210.080511,2.5704526901245117,4.411985874176025,2.8706412315368652,4.1582441329956055
